pred1,pred2,p_val,code,type,q_val,gene
REVEL (0.437),Eigen (0.177),0,30760,PCC,0,apoc3
SIFT (0.188),Eigen (0.177),0.467,30760,PCC,1,apoc3
SiPhy (0.153),Eigen (0.177),0.668,30760,PCC,1,apoc3
VARITY (0.360),Eigen (0.177),0.006,30760,PCC,0.1512,apoc3
CADD (0.225),FATHMM (0.310),0.792,30760,PCC,1,apoc3
DANN (0.079),FATHMM (0.310),0.972,30760,PCC,1,apoc3
EVE (0.393),FATHMM (0.310),0.208,30760,PCC,0.734414342629482,apoc3
Eigen (0.177),FATHMM (0.310),0.876,30760,PCC,1,apoc3
FATHMM (0.310),FATHMM (0.310),1,30760,PCC,1,apoc3
GenoCanyon (0.140),FATHMM (0.310),0.91,30760,PCC,1,apoc3
LRT (0.101),FATHMM (0.310),0.94,30760,PCC,1,apoc3
M-CAP (0.317),FATHMM (0.310),0.464,30760,PCC,1,apoc3
MPC (0.257),FATHMM (0.310),0.655,30760,PCC,1,apoc3
MVP (0.079),FATHMM (0.310),0.959,30760,PCC,1,apoc3
MetaLR (0.304),FATHMM (0.310),0.521,30760,PCC,1,apoc3
MetaSVM (0.273),FATHMM (0.310),0.644,30760,PCC,1,apoc3
MutPred (0.180),FATHMM (0.310),0.899,30760,PCC,1,apoc3
MutationTaster (-0.031),FATHMM (0.310),0.969,30760,PCC,1,apoc3
PROVEAN (0.363),FATHMM (0.310),0.274,30760,PCC,0.825193220338983,apoc3
PolyPhen-2 (0.314),FATHMM (0.310),0.476,30760,PCC,1,apoc3
PrimateAI (0.171),FATHMM (0.310),0.85,30760,PCC,1,apoc3
REVEL (0.437),FATHMM (0.310),0.111,30760,PCC,0.511107692307692,apoc3
SIFT (0.188),FATHMM (0.310),0.907,30760,PCC,1,apoc3
SiPhy (0.153),FATHMM (0.310),0.898,30760,PCC,1,apoc3
VARITY (0.360),FATHMM (0.310),0.272,30760,PCC,0.824412371134021,apoc3
CADD (0.225),GenoCanyon (0.140),0.24,30760,PCC,0.781477941176471,apoc3
DANN (0.079),GenoCanyon (0.140),0.693,30760,PCC,1,apoc3
EVE (0.393),GenoCanyon (0.140),0.018,30760,PCC,0.21168,apoc3
Eigen (0.177),GenoCanyon (0.140),0.369,30760,PCC,0.911318559556787,apoc3
FATHMM (0.310),GenoCanyon (0.140),0.09,30760,PCC,0.448474576271186,apoc3
GenoCanyon (0.140),GenoCanyon (0.140),1,30760,PCC,1,apoc3
LRT (0.101),GenoCanyon (0.140),0.646,30760,PCC,1,apoc3
M-CAP (0.317),GenoCanyon (0.140),0.057,30760,PCC,0.351566433566434,apoc3
MPC (0.257),GenoCanyon (0.140),0.172,30760,PCC,0.656727272727273,apoc3
MVP (0.079),GenoCanyon (0.140),0.669,30760,PCC,1,apoc3
MetaLR (0.304),GenoCanyon (0.140),0.057,30760,PCC,0.351566433566434,apoc3
MetaSVM (0.273),GenoCanyon (0.140),0.115,30760,PCC,0.512272727272727,apoc3
MutPred (0.180),GenoCanyon (0.140),0.361,30760,PCC,0.899440677966102,apoc3
MutationTaster (-0.031),GenoCanyon (0.140),0.767,30760,PCC,1,apoc3
PROVEAN (0.363),GenoCanyon (0.140),0.028,30760,PCC,0.24696,apoc3
PolyPhen-2 (0.314),GenoCanyon (0.140),0.053,30760,PCC,0.343720588235294,apoc3
PrimateAI (0.171),GenoCanyon (0.140),0.391,30760,PCC,0.939521739130435,apoc3
REVEL (0.437),GenoCanyon (0.140),0.002,30760,PCC,0.103764705882353,apoc3
SIFT (0.188),GenoCanyon (0.140),0.353,30760,PCC,0.89712,apoc3
SiPhy (0.153),GenoCanyon (0.140),0.476,30760,PCC,1,apoc3
VARITY (0.360),GenoCanyon (0.140),0.018,30760,PCC,0.21168,apoc3
CADD (0.225),LRT (0.101),0.148,30760,PCC,0.598788990825688,apoc3
DANN (0.079),LRT (0.101),0.577,30760,PCC,1,apoc3
EVE (0.393),LRT (0.101),0.004,30760,PCC,0.135692307692308,apoc3
Eigen (0.177),LRT (0.101),0.236,30760,PCC,0.781477941176471,apoc3
FATHMM (0.310),LRT (0.101),0.06,30760,PCC,0.362145695364238,apoc3
GenoCanyon (0.140),LRT (0.101),0.354,30760,PCC,0.89712,apoc3
LRT (0.101),LRT (0.101),1,30760,PCC,1,apoc3
M-CAP (0.317),LRT (0.101),0.024,30760,PCC,0.232615384615385,apoc3
MPC (0.257),LRT (0.101),0.062,30760,PCC,0.362145695364238,apoc3
MVP (0.079),LRT (0.101),0.525,30760,PCC,1,apoc3
MetaLR (0.304),LRT (0.101),0.023,30760,PCC,0.232615384615385,apoc3
MetaSVM (0.273),LRT (0.101),0.044,30760,PCC,0.3031875,apoc3
MutPred (0.180),LRT (0.101),0.252,30760,PCC,0.805304347826087,apoc3
MutationTaster (-0.031),LRT (0.101),0.656,30760,PCC,1,apoc3
PROVEAN (0.363),LRT (0.101),0.014,30760,PCC,0.1929375,apoc3
PolyPhen-2 (0.314),LRT (0.101),0.019,30760,PCC,0.212126582278481,apoc3
PrimateAI (0.171),LRT (0.101),0.281,30760,PCC,0.831684563758389,apoc3
REVEL (0.437),LRT (0.101),0,30760,PCC,0,apoc3
SIFT (0.188),LRT (0.101),0.223,30760,PCC,0.756484615384616,apoc3
SiPhy (0.153),LRT (0.101),0.313,30760,PCC,0.879191082802548,apoc3
VARITY (0.360),LRT (0.101),0.004,30760,PCC,0.135692307692308,apoc3
CADD (0.225),M-CAP (0.317),0.867,30760,PCC,1,apoc3
DANN (0.079),M-CAP (0.317),0.99,30760,PCC,1,apoc3
EVE (0.393),M-CAP (0.317),0.112,30760,PCC,0.511107692307692,apoc3
Eigen (0.177),M-CAP (0.317),0.965,30760,PCC,1,apoc3
FATHMM (0.310),M-CAP (0.317),0.536,30760,PCC,1,apoc3
GenoCanyon (0.140),M-CAP (0.317),0.943,30760,PCC,1,apoc3
LRT (0.101),M-CAP (0.317),0.976,30760,PCC,1,apoc3
M-CAP (0.317),M-CAP (0.317),1,30760,PCC,1,apoc3
MPC (0.257),M-CAP (0.317),0.754,30760,PCC,1,apoc3
MVP (0.079),M-CAP (0.317),0.978,30760,PCC,1,apoc3
MetaLR (0.304),M-CAP (0.317),0.571,30760,PCC,1,apoc3
MetaSVM (0.273),M-CAP (0.317),0.729,30760,PCC,1,apoc3
MutPred (0.180),M-CAP (0.317),0.888,30760,PCC,1,apoc3
MutationTaster (-0.031),M-CAP (0.317),0.988,30760,PCC,1,apoc3
PROVEAN (0.363),M-CAP (0.317),0.276,30760,PCC,0.825193220338983,apoc3
PolyPhen-2 (0.314),M-CAP (0.317),0.51,30760,PCC,1,apoc3
PrimateAI (0.171),M-CAP (0.317),0.945,30760,PCC,1,apoc3
REVEL (0.437),M-CAP (0.317),0.049,30760,PCC,0.329908396946565,apoc3
SIFT (0.188),M-CAP (0.317),0.968,30760,PCC,1,apoc3
SiPhy (0.153),M-CAP (0.317),0.964,30760,PCC,1,apoc3
VARITY (0.360),M-CAP (0.317),0.267,30760,PCC,0.82401384083045,apoc3
CADD (0.225),MPC (0.257),0.639,30760,PCC,1,apoc3
DANN (0.079),MPC (0.257),0.976,30760,PCC,1,apoc3
EVE (0.393),MPC (0.257),0.014,30760,PCC,0.1929375,apoc3
Eigen (0.177),MPC (0.257),0.874,30760,PCC,1,apoc3
FATHMM (0.310),MPC (0.257),0.345,30760,PCC,0.89712,apoc3
GenoCanyon (0.140),MPC (0.257),0.828,30760,PCC,1,apoc3
LRT (0.101),MPC (0.257),0.938,30760,PCC,1,apoc3
M-CAP (0.317),MPC (0.257),0.246,30760,PCC,0.792196363636364,apoc3
MPC (0.257),MPC (0.257),1,30760,PCC,1,apoc3
MVP (0.079),MPC (0.257),0.963,30760,PCC,1,apoc3
MetaLR (0.304),MPC (0.257),0.23,30760,PCC,0.774274809160306,apoc3
MetaSVM (0.273),MPC (0.257),0.4,30760,PCC,0.95609756097561,apoc3
MutPred (0.180),MPC (0.257),0.765,30760,PCC,1,apoc3
MutationTaster (-0.031),MPC (0.257),0.971,30760,PCC,1,apoc3
PROVEAN (0.363),MPC (0.257),0.085,30760,PCC,0.438421052631579,apoc3
PolyPhen-2 (0.314),MPC (0.257),0.145,30760,PCC,0.594837209302326,apoc3
PrimateAI (0.171),MPC (0.257),0.799,30760,PCC,1,apoc3
REVEL (0.437),MPC (0.257),0.004,30760,PCC,0.135692307692308,apoc3
SIFT (0.188),MPC (0.257),0.779,30760,PCC,1,apoc3
SiPhy (0.153),MPC (0.257),0.887,30760,PCC,1,apoc3
VARITY (0.360),MPC (0.257),0.04,30760,PCC,0.294,apoc3
CADD (0.225),MVP (0.079),0.074,30760,PCC,0.410490566037736,apoc3
DANN (0.079),MVP (0.079),0.58,30760,PCC,1,apoc3
EVE (0.393),MVP (0.079),0.007,30760,PCC,0.166864864864865,apoc3
Eigen (0.177),MVP (0.079),0.13,30760,PCC,0.55487323943662,apoc3
FATHMM (0.310),MVP (0.079),0.041,30760,PCC,0.298629921259843,apoc3
GenoCanyon (0.140),MVP (0.079),0.331,30760,PCC,0.895363636363637,apoc3
LRT (0.101),MVP (0.079),0.475,30760,PCC,1,apoc3
M-CAP (0.317),MVP (0.079),0.022,30760,PCC,0.228282352941176,apoc3
MPC (0.257),MVP (0.079),0.037,30760,PCC,0.278923076923077,apoc3
MVP (0.079),MVP (0.079),1,30760,PCC,1,apoc3
MetaLR (0.304),MVP (0.079),0.019,30760,PCC,0.212126582278481,apoc3
MetaSVM (0.273),MVP (0.079),0.033,30760,PCC,0.26702752293578,apoc3
MutPred (0.180),MVP (0.079),0.216,30760,PCC,0.750047244094488,apoc3
MutationTaster (-0.031),MVP (0.079),0.627,30760,PCC,1,apoc3
PROVEAN (0.363),MVP (0.079),0.01,30760,PCC,0.18375,apoc3
PolyPhen-2 (0.314),MVP (0.079),0.012,30760,PCC,0.185684210526316,apoc3
PrimateAI (0.171),MVP (0.079),0.26,30760,PCC,0.819,apoc3
REVEL (0.437),MVP (0.079),0.003,30760,PCC,0.126,apoc3
SIFT (0.188),MVP (0.079),0.092,30760,PCC,0.453182320441989,apoc3
SiPhy (0.153),MVP (0.079),0.268,30760,PCC,0.82401384083045,apoc3
VARITY (0.360),MVP (0.079),0.006,30760,PCC,0.1512,apoc3
CADD (0.225),MetaLR (0.304),0.945,30760,PCC,1,apoc3
DANN (0.079),MetaLR (0.304),0.992,30760,PCC,1,apoc3
EVE (0.393),MetaLR (0.304),0.038,30760,PCC,0.284033898305085,apoc3
Eigen (0.177),MetaLR (0.304),0.989,30760,PCC,1,apoc3
FATHMM (0.310),MetaLR (0.304),0.479,30760,PCC,1,apoc3
GenoCanyon (0.140),MetaLR (0.304),0.943,30760,PCC,1,apoc3
LRT (0.101),MetaLR (0.304),0.977,30760,PCC,1,apoc3
M-CAP (0.317),MetaLR (0.304),0.429,30760,PCC,0.995731578947368,apoc3
MPC (0.257),MetaLR (0.304),0.77,30760,PCC,1,apoc3
MVP (0.079),MetaLR (0.304),0.981,30760,PCC,1,apoc3
MetaLR (0.304),MetaLR (0.304),1,30760,PCC,1,apoc3
MetaSVM (0.273),MetaLR (0.304),0.791,30760,PCC,1,apoc3
MutPred (0.180),MetaLR (0.304),0.901,30760,PCC,1,apoc3
MutationTaster (-0.031),MetaLR (0.304),0.988,30760,PCC,1,apoc3
PROVEAN (0.363),MetaLR (0.304),0.166,30760,PCC,0.639353711790393,apoc3
PolyPhen-2 (0.314),MetaLR (0.304),0.411,30760,PCC,0.977094339622641,apoc3
PrimateAI (0.171),MetaLR (0.304),0.912,30760,PCC,1,apoc3
REVEL (0.437),MetaLR (0.304),0.01,30760,PCC,0.18375,apoc3
SIFT (0.188),MetaLR (0.304),0.95,30760,PCC,1,apoc3
SiPhy (0.153),MetaLR (0.304),0.976,30760,PCC,1,apoc3
VARITY (0.360),MetaLR (0.304),0.103,30760,PCC,0.48841935483871,apoc3
CADD (0.225),MetaSVM (0.273),0.784,30760,PCC,1,apoc3
DANN (0.079),MetaSVM (0.273),0.977,30760,PCC,1,apoc3
EVE (0.393),MetaSVM (0.273),0.01,30760,PCC,0.18375,apoc3
Eigen (0.177),MetaSVM (0.273),0.958,30760,PCC,1,apoc3
FATHMM (0.310),MetaSVM (0.273),0.356,30760,PCC,0.89712,apoc3
GenoCanyon (0.140),MetaSVM (0.273),0.885,30760,PCC,1,apoc3
LRT (0.101),MetaSVM (0.273),0.956,30760,PCC,1,apoc3
M-CAP (0.317),MetaSVM (0.273),0.271,30760,PCC,0.824213793103448,apoc3
MPC (0.257),MetaSVM (0.273),0.6,30760,PCC,1,apoc3
MVP (0.079),MetaSVM (0.273),0.967,30760,PCC,1,apoc3
MetaLR (0.304),MetaSVM (0.273),0.209,30760,PCC,0.734414342629482,apoc3
MetaSVM (0.273),MetaSVM (0.273),1,30760,PCC,1,apoc3
MutPred (0.180),MetaSVM (0.273),0.868,30760,PCC,1,apoc3
MutationTaster (-0.031),MetaSVM (0.273),0.975,30760,PCC,1,apoc3
PROVEAN (0.363),MetaSVM (0.273),0.084,30760,PCC,0.435811764705882,apoc3
PolyPhen-2 (0.314),MetaSVM (0.273),0.201,30760,PCC,0.726565573770492,apoc3
PrimateAI (0.171),MetaSVM (0.273),0.831,30760,PCC,1,apoc3
REVEL (0.437),MetaSVM (0.273),0,30760,PCC,0,apoc3
SIFT (0.188),MetaSVM (0.273),0.866,30760,PCC,1,apoc3
SiPhy (0.153),MetaSVM (0.273),0.941,30760,PCC,1,apoc3
VARITY (0.360),MetaSVM (0.273),0.035,30760,PCC,0.273185840707965,apoc3
CADD (0.225),MutPred (0.180),0.337,30760,PCC,0.89712,apoc3
DANN (0.079),MutPred (0.180),0.822,30760,PCC,1,apoc3
EVE (0.393),MutPred (0.180),0.015,30760,PCC,0.200454545454545,apoc3
Eigen (0.177),MutPred (0.180),0.543,30760,PCC,1,apoc3
FATHMM (0.310),MutPred (0.180),0.101,30760,PCC,0.486291891891892,apoc3
GenoCanyon (0.140),MutPred (0.180),0.639,30760,PCC,1,apoc3
LRT (0.101),MutPred (0.180),0.748,30760,PCC,1,apoc3
M-CAP (0.317),MutPred (0.180),0.112,30760,PCC,0.511107692307692,apoc3
MPC (0.257),MutPred (0.180),0.235,30760,PCC,0.781477941176471,apoc3
MVP (0.079),MutPred (0.180),0.784,30760,PCC,1,apoc3
MetaLR (0.304),MutPred (0.180),0.099,30760,PCC,0.479769230769231,apoc3
MetaSVM (0.273),MutPred (0.180),0.132,30760,PCC,0.55487323943662,apoc3
MutPred (0.180),MutPred (0.180),1,30760,PCC,1,apoc3
MutationTaster (-0.031),MutPred (0.180),0.838,30760,PCC,1,apoc3
PROVEAN (0.363),MutPred (0.180),0.021,30760,PCC,0.223156626506024,apoc3
PolyPhen-2 (0.314),MutPred (0.180),0.102,30760,PCC,0.486291891891892,apoc3
PrimateAI (0.171),MutPred (0.180),0.575,30760,PCC,1,apoc3
REVEL (0.437),MutPred (0.180),0.001,30760,PCC,0.063,apoc3
SIFT (0.188),MutPred (0.180),0.498,30760,PCC,1,apoc3
SiPhy (0.153),MutPred (0.180),0.62,30760,PCC,1,apoc3
VARITY (0.360),MutPred (0.180),0.022,30760,PCC,0.228282352941176,apoc3
CADD (0.225),MutationTaster (-0.031),0.113,30760,PCC,0.511107692307692,apoc3
DANN (0.079),MutationTaster (-0.031),0.413,30760,PCC,0.979209677419355,apoc3
EVE (0.393),MutationTaster (-0.031),0.004,30760,PCC,0.135692307692308,apoc3
Eigen (0.177),MutationTaster (-0.031),0.164,30760,PCC,0.639353711790393,apoc3
FATHMM (0.310),MutationTaster (-0.031),0.031,30760,PCC,0.262903846153846,apoc3
GenoCanyon (0.140),MutationTaster (-0.031),0.233,30760,PCC,0.781391634980989,apoc3
LRT (0.101),MutationTaster (-0.031),0.344,30760,PCC,0.89712,apoc3
M-CAP (0.317),MutationTaster (-0.031),0.012,30760,PCC,0.185684210526316,apoc3
MPC (0.257),MutationTaster (-0.031),0.029,30760,PCC,0.250764705882353,apoc3
MVP (0.079),MutationTaster (-0.031),0.373,30760,PCC,0.911318559556787,apoc3
MetaLR (0.304),MutationTaster (-0.031),0.012,30760,PCC,0.185684210526316,apoc3
MetaSVM (0.273),MutationTaster (-0.031),0.025,30760,PCC,0.234574468085106,apoc3
MutPred (0.180),MutationTaster (-0.031),0.162,30760,PCC,0.63504,apoc3
MutationTaster (-0.031),MutationTaster (-0.031),1,30760,PCC,1,apoc3
PROVEAN (0.363),MutationTaster (-0.031),0.005,30760,PCC,0.142258064516129,apoc3
PolyPhen-2 (0.314),MutationTaster (-0.031),0.008,30760,PCC,0.17209756097561,apoc3
PrimateAI (0.171),MutationTaster (-0.031),0.161,30760,PCC,0.6339375,apoc3
REVEL (0.437),MutationTaster (-0.031),0.001,30760,PCC,0.063,apoc3
SIFT (0.188),MutationTaster (-0.031),0.12,30760,PCC,0.528326732673267,apoc3
SiPhy (0.153),MutationTaster (-0.031),0.195,30760,PCC,0.722647058823529,apoc3
VARITY (0.360),MutationTaster (-0.031),0.002,30760,PCC,0.103764705882353,apoc3
CADD (0.225),PROVEAN (0.363),0.975,30760,PCC,1,apoc3
DANN (0.079),PROVEAN (0.363),0.999,30760,PCC,1,apoc3
EVE (0.393),PROVEAN (0.363),0.298,30760,PCC,0.858941176470588,apoc3
Eigen (0.177),PROVEAN (0.363),0.987,30760,PCC,1,apoc3
FATHMM (0.310),PROVEAN (0.363),0.726,30760,PCC,1,apoc3
GenoCanyon (0.140),PROVEAN (0.363),0.972,30760,PCC,1,apoc3
LRT (0.101),PROVEAN (0.363),0.986,30760,PCC,1,apoc3
M-CAP (0.317),PROVEAN (0.363),0.724,30760,PCC,1,apoc3
MPC (0.257),PROVEAN (0.363),0.915,30760,PCC,1,apoc3
MVP (0.079),PROVEAN (0.363),0.99,30760,PCC,1,apoc3
MetaLR (0.304),PROVEAN (0.363),0.834,30760,PCC,1,apoc3
MetaSVM (0.273),PROVEAN (0.363),0.916,30760,PCC,1,apoc3
MutPred (0.180),PROVEAN (0.363),0.979,30760,PCC,1,apoc3
MutationTaster (-0.031),PROVEAN (0.363),0.995,30760,PCC,1,apoc3
PROVEAN (0.363),PROVEAN (0.363),1,30760,PCC,1,apoc3
PolyPhen-2 (0.314),PROVEAN (0.363),0.759,30760,PCC,1,apoc3
PrimateAI (0.171),PROVEAN (0.363),0.973,30760,PCC,1,apoc3
REVEL (0.437),PROVEAN (0.363),0.117,30760,PCC,0.518562814070352,apoc3
SIFT (0.188),PROVEAN (0.363),0.991,30760,PCC,1,apoc3
SiPhy (0.153),PROVEAN (0.363),0.979,30760,PCC,1,apoc3
VARITY (0.360),PROVEAN (0.363),0.539,30760,PCC,1,apoc3
CADD (0.225),PolyPhen-2 (0.314),0.866,30760,PCC,1,apoc3
DANN (0.079),PolyPhen-2 (0.314),0.992,30760,PCC,1,apoc3
EVE (0.393),PolyPhen-2 (0.314),0.075,30760,PCC,0.4134375,apoc3
Eigen (0.177),PolyPhen-2 (0.314),0.98,30760,PCC,1,apoc3
FATHMM (0.310),PolyPhen-2 (0.314),0.524,30760,PCC,1,apoc3
GenoCanyon (0.140),PolyPhen-2 (0.314),0.947,30760,PCC,1,apoc3
LRT (0.101),PolyPhen-2 (0.314),0.981,30760,PCC,1,apoc3
M-CAP (0.317),PolyPhen-2 (0.314),0.49,30760,PCC,1,apoc3
MPC (0.257),PolyPhen-2 (0.314),0.855,30760,PCC,1,apoc3
MVP (0.079),PolyPhen-2 (0.314),0.988,30760,PCC,1,apoc3
MetaLR (0.304),PolyPhen-2 (0.314),0.589,30760,PCC,1,apoc3
MetaSVM (0.273),PolyPhen-2 (0.314),0.799,30760,PCC,1,apoc3
MutPred (0.180),PolyPhen-2 (0.314),0.898,30760,PCC,1,apoc3
MutationTaster (-0.031),PolyPhen-2 (0.314),0.992,30760,PCC,1,apoc3
PROVEAN (0.363),PolyPhen-2 (0.314),0.241,30760,PCC,0.781477941176471,apoc3
PolyPhen-2 (0.314),PolyPhen-2 (0.314),1,30760,PCC,1,apoc3
PrimateAI (0.171),PolyPhen-2 (0.314),0.919,30760,PCC,1,apoc3
REVEL (0.437),PolyPhen-2 (0.314),0.013,30760,PCC,0.187967213114754,apoc3
SIFT (0.188),PolyPhen-2 (0.314),0.923,30760,PCC,1,apoc3
SiPhy (0.153),PolyPhen-2 (0.314),0.963,30760,PCC,1,apoc3
VARITY (0.360),PolyPhen-2 (0.314),0.158,30760,PCC,0.624914798206278,apoc3
CADD (0.225),PrimateAI (0.171),0.321,30760,PCC,0.890294670846395,apoc3
DANN (0.079),PrimateAI (0.171),0.797,30760,PCC,1,apoc3
EVE (0.393),PrimateAI (0.171),0.012,30760,PCC,0.185684210526316,apoc3
Eigen (0.177),PrimateAI (0.171),0.442,30760,PCC,1,apoc3
FATHMM (0.310),PrimateAI (0.171),0.15,30760,PCC,0.604109589041096,apoc3
GenoCanyon (0.140),PrimateAI (0.171),0.609,30760,PCC,1,apoc3
LRT (0.101),PrimateAI (0.171),0.719,30760,PCC,1,apoc3
M-CAP (0.317),PrimateAI (0.171),0.055,30760,PCC,0.348992805755396,apoc3
MPC (0.257),PrimateAI (0.171),0.201,30760,PCC,0.726565573770492,apoc3
MVP (0.079),PrimateAI (0.171),0.74,30760,PCC,1,apoc3
MetaLR (0.304),PrimateAI (0.171),0.088,30760,PCC,0.44352,apoc3
MetaSVM (0.273),PrimateAI (0.171),0.169,30760,PCC,0.648078260869565,apoc3
MutPred (0.180),PrimateAI (0.171),0.425,30760,PCC,0.994297082228117,apoc3
MutationTaster (-0.031),PrimateAI (0.171),0.839,30760,PCC,1,apoc3
PROVEAN (0.363),PrimateAI (0.171),0.027,30760,PCC,0.245505154639175,apoc3
PolyPhen-2 (0.314),PrimateAI (0.171),0.081,30760,PCC,0.42525,apoc3
PrimateAI (0.171),PrimateAI (0.171),1,30760,PCC,1,apoc3
REVEL (0.437),PrimateAI (0.171),0.005,30760,PCC,0.142258064516129,apoc3
SIFT (0.188),PrimateAI (0.171),0.436,30760,PCC,1,apoc3
SiPhy (0.153),PrimateAI (0.171),0.563,30760,PCC,1,apoc3
VARITY (0.360),PrimateAI (0.171),0.018,30760,PCC,0.21168,apoc3
CADD (0.225),REVEL (0.437),1,30760,PCC,1,apoc3
DANN (0.079),REVEL (0.437),0.999,30760,PCC,1,apoc3
EVE (0.393),REVEL (0.437),0.777,30760,PCC,1,apoc3
Eigen (0.177),REVEL (0.437),1,30760,PCC,1,apoc3
FATHMM (0.310),REVEL (0.437),0.889,30760,PCC,1,apoc3
GenoCanyon (0.140),REVEL (0.437),0.998,30760,PCC,1,apoc3
LRT (0.101),REVEL (0.437),1,30760,PCC,1,apoc3
M-CAP (0.317),REVEL (0.437),0.951,30760,PCC,1,apoc3
MPC (0.257),REVEL (0.437),0.996,30760,PCC,1,apoc3
MVP (0.079),REVEL (0.437),0.997,30760,PCC,1,apoc3
MetaLR (0.304),REVEL (0.437),0.99,30760,PCC,1,apoc3
MetaSVM (0.273),REVEL (0.437),1,30760,PCC,1,apoc3
MutPred (0.180),REVEL (0.437),0.999,30760,PCC,1,apoc3
MutationTaster (-0.031),REVEL (0.437),0.999,30760,PCC,1,apoc3
PROVEAN (0.363),REVEL (0.437),0.883,30760,PCC,1,apoc3
PolyPhen-2 (0.314),REVEL (0.437),0.987,30760,PCC,1,apoc3
PrimateAI (0.171),REVEL (0.437),0.995,30760,PCC,1,apoc3
REVEL (0.437),REVEL (0.437),1,30760,PCC,1,apoc3
SIFT (0.188),REVEL (0.437),0.997,30760,PCC,1,apoc3
SiPhy (0.153),REVEL (0.437),1,30760,PCC,1,apoc3
VARITY (0.360),REVEL (0.437),0.938,30760,PCC,1,apoc3
CADD (0.225),SIFT (0.188),0.311,30760,PCC,0.879173076923077,apoc3
DANN (0.079),SIFT (0.188),0.921,30760,PCC,1,apoc3
EVE (0.393),SIFT (0.188),0.004,30760,PCC,0.135692307692308,apoc3
Eigen (0.177),SIFT (0.188),0.533,30760,PCC,1,apoc3
FATHMM (0.310),SIFT (0.188),0.093,30760,PCC,0.453182320441989,apoc3
GenoCanyon (0.140),SIFT (0.188),0.647,30760,PCC,1,apoc3
LRT (0.101),SIFT (0.188),0.777,30760,PCC,1,apoc3
M-CAP (0.317),SIFT (0.188),0.032,30760,PCC,0.26702752293578,apoc3
MPC (0.257),SIFT (0.188),0.221,30760,PCC,0.756484615384616,apoc3
MVP (0.079),SIFT (0.188),0.908,30760,PCC,1,apoc3
MetaLR (0.304),SIFT (0.188),0.05,30760,PCC,0.334090909090909,apoc3
MetaSVM (0.273),SIFT (0.188),0.134,30760,PCC,0.55487323943662,apoc3
MutPred (0.180),SIFT (0.188),0.502,30760,PCC,1,apoc3
MutationTaster (-0.031),SIFT (0.188),0.88,30760,PCC,1,apoc3
PROVEAN (0.363),SIFT (0.188),0.009,30760,PCC,0.18375,apoc3
PolyPhen-2 (0.314),SIFT (0.188),0.077,30760,PCC,0.419222222222222,apoc3
PrimateAI (0.171),SIFT (0.188),0.564,30760,PCC,1,apoc3
REVEL (0.437),SIFT (0.188),0.003,30760,PCC,0.126,apoc3
SIFT (0.188),SIFT (0.188),1,30760,PCC,1,apoc3
SiPhy (0.153),SIFT (0.188),0.644,30760,PCC,1,apoc3
VARITY (0.360),SIFT (0.188),0.013,30760,PCC,0.187967213114754,apoc3
CADD (0.225),SiPhy (0.153),0.176,30760,PCC,0.669103448275862,apoc3
DANN (0.079),SiPhy (0.153),0.753,30760,PCC,1,apoc3
EVE (0.393),SiPhy (0.153),0.006,30760,PCC,0.1512,apoc3
Eigen (0.177),SiPhy (0.153),0.332,30760,PCC,0.895363636363637,apoc3
FATHMM (0.310),SiPhy (0.153),0.102,30760,PCC,0.486291891891892,apoc3
GenoCanyon (0.140),SiPhy (0.153),0.524,30760,PCC,1,apoc3
LRT (0.101),SiPhy (0.153),0.687,30760,PCC,1,apoc3
M-CAP (0.317),SiPhy (0.153),0.036,30760,PCC,0.276104347826087,apoc3
MPC (0.257),SiPhy (0.153),0.113,30760,PCC,0.511107692307692,apoc3
MVP (0.079),SiPhy (0.153),0.732,30760,PCC,1,apoc3
MetaLR (0.304),SiPhy (0.153),0.024,30760,PCC,0.232615384615385,apoc3
MetaSVM (0.273),SiPhy (0.153),0.059,30760,PCC,0.35888275862069,apoc3
MutPred (0.180),SiPhy (0.153),0.38,30760,PCC,0.918246575342466,apoc3
MutationTaster (-0.031),SiPhy (0.153),0.805,30760,PCC,1,apoc3
PROVEAN (0.363),SiPhy (0.153),0.021,30760,PCC,0.223156626506024,apoc3
PolyPhen-2 (0.314),SiPhy (0.153),0.037,30760,PCC,0.278923076923077,apoc3
PrimateAI (0.171),SiPhy (0.153),0.437,30760,PCC,1,apoc3
REVEL (0.437),SiPhy (0.153),0,30760,PCC,0,apoc3
SIFT (0.188),SiPhy (0.153),0.356,30760,PCC,0.89712,apoc3
SiPhy (0.153),SiPhy (0.153),1,30760,PCC,1,apoc3
VARITY (0.360),SiPhy (0.153),0.006,30760,PCC,0.1512,apoc3
CADD (0.225),VARITY (0.360),0.982,30760,PCC,1,apoc3
DANN (0.079),VARITY (0.360),0.999,30760,PCC,1,apoc3
EVE (0.393),VARITY (0.360),0.241,30760,PCC,0.781477941176471,apoc3
Eigen (0.177),VARITY (0.360),0.994,30760,PCC,1,apoc3
FATHMM (0.310),VARITY (0.360),0.728,30760,PCC,1,apoc3
GenoCanyon (0.140),VARITY (0.360),0.982,30760,PCC,1,apoc3
LRT (0.101),VARITY (0.360),0.996,30760,PCC,1,apoc3
M-CAP (0.317),VARITY (0.360),0.733,30760,PCC,1,apoc3
MPC (0.257),VARITY (0.360),0.96,30760,PCC,1,apoc3
